id,Code_BuildingVariant,Remark_BuildingVariant_1,Remark_BuildingVariant_2,Date_Entry,Date_Change,Code_StatusDataset,Code_Country,Number_BuildingVariant,Code_TypeVariant,Code_Building,Description_BuildingVariant,Description_BuildingVariant_National,Code_BuildingType,Code_DataType_Building,Code_BuildingSizeClass,Code_ConstructionYearClass,Year1_Building,Year2_Building,Code_UtilisationType,V_C,A_C_National,A_C_ExtDim,A_C_IntDim,A_C_Use,A_C_Living,A_C_Ref_Input,n_Apartment,n_Storey,Code_RoofType_val_data,Code_RoofType,Code_AtticCond_val_data,Code_AtticCond,Code_CellarCond_val_data,Code_CellarCond,Code_AttachedNeighbours_val_data,Code_AttachedNeighbours,A_SolarPotential_1,Code_Orientation_SolarPotential_1,Inclination_SolarPotential_1,A_SolarPotential_2,Code_Orientation_SolarPotential_2,Inclination_SolarPotential_2,Code_ComplexFootprint_val_data,Code_ComplexFootprint,Code_ComplexRoof_val_data,Code_ComplexRoof,h_Ceiling,A_Roof_1,A_Roof_2,A_Wall_1,A_Wall_2,A_Wall_3,A_Floor_1,A_Floor_2,A_Window_1,A_Window_2,A_Door_1,A_Window_Horizontal,A_Window_East,A_Window_South,A_Window_West,A_Window_North,Code_TypeIntake_EnvelopeArea_val_data,Code_TypeIntake_EnvelopeArea,f_Corr_CeilingHeight,f_PlausiCrit_EnvSum_LowerLimit,f_PlausiCrit_EnvSum_UpperLimit,f_PlausiCrit_FloorArea_LowerLimit,f_PlausiCrit_FloorArea_UpperLimit,f_PlausiCrit_WindowArea_LowerLimit,f_PlausiCrit_WindowArea_UpperLimit,Code_ThermalBridging_Original,Code_ThermalBridging_Refurbished,Code_Infiltration_Actual,Code_Roof_1,Code_Roof_2,Code_Wall_1,Code_Wall_2,Code_Wall_3,Code_Floor_1,Code_Floor_2,Code_Window_1,Code_Window_2,Code_Door_1,Code_ConstructionBorder_Roof_1,Code_ConstructionBorder_Roof_2,Code_ConstructionBorder_Wall_1,Code_ConstructionBorder_Wall_2,Code_ConstructionBorder_Wall_3,Code_ConstructionBorder_Floor_1,Code_ConstructionBorder_Floor_2,delta_U_ThermalBridging_Original,delta_U_ThermalBridging_Refurbished,n_air_infiltration,U_Roof_1,U_Roof_2,U_Wall_1,U_Wall_2,U_Wall_3,U_Floor_1,U_Floor_2,U_Window_1,U_Window_2,U_Door_1,g_gl_n_Window_1,g_gl_n_Window_2,d_Insulation_Roof_1,d_Insulation_Roof_2,d_Insulation_Wall_1,d_Insulation_Wall_2,d_Insulation_Wall_3,d_Insulation_Floor_1,d_Insulation_Floor_2,R_Add_UnheatedSpace_Roof_1,R_Add_UnheatedSpace_Roof_2,R_Add_UnheatedSpace_Wall_1,R_Add_UnheatedSpace_Wall_2,R_Add_UnheatedSpace_Wall_3,R_Add_UnheatedSpace_Floor_1,R_Add_UnheatedSpace_Floor_2,b_Transmission_Roof_1,b_Transmission_Roof_2,b_Transmission_Wall_1,b_Transmission_Wall_2,b_Transmission_Wall_3,b_Transmission_Floor_1,b_Transmission_Floor_2,Code_Measure_Roof_1,Code_Measure_Roof_2,Code_Measure_Wall_1,Code_Measure_Wall_2,Code_Measure_Wall_3,Code_Measure_Floor_1,Code_Measure_Floor_2,Code_Measure_Window_1,Code_Measure_Window_2,Code_Measure_Door_1,R_PredefinedMeasure_Roof_1,R_PredefinedMeasure_Roof_2,R_PredefinedMeasure_Wall_1,R_PredefinedMeasure_Wall_2,R_PredefinedMeasure_Wall_3,R_PredefinedMeasure_Floor_1,R_PredefinedMeasure_Floor_2,R_PredefinedMeasure_Window_1,R_PredefinedMeasure_Window_2,R_PredefinedMeasure_Door_1,g_gl_n_PredefinedMeasure_Window_1,g_gl_n_PredefinedMeasure_Window_2,d_Insulation_PredefinedMeasure_Roof_1,d_Insulation_PredefinedMeasure_Roof_2,d_Insulation_PredefinedMeasure_Wall_1,d_Insulation_PredefinedMeasure_Wall_2,d_Insulation_PredefinedMeasure_Wall_3,d_Insulation_PredefinedMeasure_Floor_1,d_Insulation_PredefinedMeasure_Floor_2,d_Insulation_Input_Measure_Roof_1,d_Insulation_Input_Measure_Roof_2,d_Insulation_Input_Measure_Wall_1,d_Insulation_Input_Measure_Wall_2,d_Insulation_Input_Measure_Wall_3,d_Insulation_Input_Measure_Floor_1,d_Insulation_Input_Measure_Floor_2,Code_MeasureType_Roof_1_val_data,Code_MeasureType_Roof_1,Code_MeasureType_Roof_2_val_data,Code_MeasureType_Roof_2,Code_MeasureType_Wall_1_val_data,Code_MeasureType_Wall_1,Code_MeasureType_Wall_2_val_data,Code_MeasureType_Wall_2,Code_MeasureType_Wall_3_val_data,Code_MeasureType_Wall_3,Code_MeasureType_Floor_1_val_data,Code_MeasureType_Floor_1,Code_MeasureType_Floor_2_val_data,Code_MeasureType_Floor_2,Code_MeasureType_Window_1_val_data,Code_MeasureType_Window_1,Code_MeasureType_Window_2_val_data,Code_MeasureType_Window_2,Code_MeasureType_Door_1_val_data,Code_MeasureType_Door_1,f_Measure_Roof_1,f_Measure_Roof_2,f_Measure_Wall_1,f_Measure_Wall_2,f_Measure_Wall_3,f_Measure_Floor_1,f_Measure_Floor_2,f_Measure_Window_1,f_Measure_Window_2,f_Measure_Door_1,Code_ClimateRegion,Name_ClimateRegion,HeatingDays,Theta_e_Base,Theta_e,I_Sol_Hor,I_Sol_East,I_Sol_South,I_Sol_West,I_Sol_North,Code_BoundaryCond,theta_i,F_red_htr1,F_red_htr4,n_air_use,h_room,phi_int,q_w_nd,F_sh_hor,F_sh_vert,F_f,F_w,c_m
89,FR.N.SFH.10.Gen.ReEx.001.002,0,0,2014-07-11,,Typology,FR,2,Variation,FR.N.SFH.10.Gen.ReEx.001,"Thermal enveloppe according to label '"Effinergie+'"","Enveloppe thermique compatible avec le niveau '"Effinergie+'"",FR.N.SFH.10.Gen,ReEx,SFH,FR.10,2013,9999,SingleFamily,385,131.4,0,103.4,0,103.4,0,1,2,,UC,,NI,,-,,B_Alone,45,South,35,0,-,0,,0,,0,0,69.7,0,162.83,0,0,69.7,0,19.92,0,2.15,0,0,14.1,0,5.82,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,Low,Low,FR.Ceiling.ReEx.10.01,0,FR.Wall.ReEx.10.01,0,0,FR.Floor.ReEx.10.01,0,FR.Window.ReEx.09.01,0,FR.Door.ReEx.08.01,,,,,,,,0.05,0.05,0.1,0.17,0,0.21,0,0,0.21,0,1.4,0,2,0.63,0,0.22,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0,1,0,1,0,0,0.5,0,FR.Ceiling.Variant.10.02,0,FR.Wall.Variant.10.02,0,0,FR.Floor.Variant.10.02,0,FR.Window.Variant.08.02,0,0,8,0,5.5555553,0,0,8.333333,0,0.71428573,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Replace,,0,,Replace,,0,,0,,Replace,,0,,Replace,,0,,0,1,0,1,0,0,1,0,1,0,0,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
90,FR.N.SFH.10.Gen.ReEx.001.003,0,0,2014-07-11,,Typology,FR,3,Variation,FR.N.SFH.10.Gen.ReEx.001,"Thermal enveloppe according to label '"Passivhaus'" in climate zone H1","Enveloppe thermique compatible avec le niveau '"Passivhaus'" en zone climatique H1",FR.N.SFH.10.Gen,ReEx,SFH,FR.10,2013,9999,SingleFamily,385,131.4,0,103.4,0,103.4,0,1,2,,UC,,NI,,-,,B_Alone,45,South,35,0,-,0,,0,,0,0,69.7,0,162.83,0,0,69.7,0,19.92,0,2.15,0,0,14.1,0,5.82,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,Minimal,Minimal,FR.Ceiling.ReEx.10.01,0,FR.Wall.ReEx.10.01,0,0,FR.Floor.ReEx.10.01,0,FR.Window.ReEx.09.01,0,FR.Door.ReEx.08.01,,,,,,,,0.05,0,0.05,0.17,0,0.21,0,0,0.21,0,1.4,0,2,0.63,0,0.22,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0,1,0,1,0,0,0.5,0,FR.Ceiling.Variant.10.02,0,FR.Wall.Variant.10.03,0,0,FR.Floor.Variant.10.03,0,FR.Window.Variant.10.01,0,FR.Door.Variant.10.01,8,0,4,0,0,4.7619047,0,1.25,0,0.8333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Replace,,0,,Replace,,0,,0,,Replace,,0,,Replace,,0,,Replace,1,0,1,0,0,1,0,1,0,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
91,FR.N.TH.01.Gen.ReEx.001.001,0,0,2014-03-05,,Typology,FR,1,Refurbishment,FR.N.TH.01.Gen.ReEx.001,Existing state of the buidling,Etat initial,FR.N.TH.01.Gen,ReEx,TH,FR.01,0,1914,SingleFamily,0,0,0,143.9,0,143.9,0,1,3,,TR,,N,,-,,B_N2,28,South,45,0,-,0,,0,,0,0,51.1,34.7,69.2715,6.48,0,69.305,0,30.9385,1.2,4.3,1.2,0,15.8385,0,15.1,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,0,High,FR.Roof.ReEx.01.01,FR.Ceiling.ReEx.01.01,FR.Wall.ReEx.01.04,FR.Wall.ReEx.01.02,0,FR.Floor.ReEx.01.02,0,FR.Window.ReEx.01.01,FR.Window.ReEx.01.01,FR.Door.ReEx.01.02,,,,,,,,0.05,0,0.4,1.35,1.11,2.5,1.7,0,3.55,0,4.8,4.8,3.1,0.83,0.83,0.02,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
92,FR.N.TH.01.Gen.ReEx.001.002,0,0,2014-05-30,,Typology,FR,2,Refurbishment,FR.N.TH.01.Gen.ReEx.001,"Complead refurbishment, standard solutions","Rénovation compléte, niveau standard",FR.N.TH.01.Gen,ReEx,TH,FR.01,0,1914,SingleFamily,0,0,0,143.9,0,143.9,0,1,3,,TR,,N,,-,,B_N2,28,South,45,0,-,0,,0,,0,0,51.1,34.7,69.2715,6.48,0,69.305,0,30.9385,1.2,4.3,1.2,0,15.8385,0,15.1,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,Medium,Low,FR.Roof.ReEx.01.01,FR.Ceiling.ReEx.01.01,FR.Wall.ReEx.01.04,FR.Wall.ReEx.01.02,0,FR.Floor.ReEx.01.02,0,FR.Window.ReEx.01.01,FR.Window.ReEx.01.01,FR.Door.ReEx.01.02,,,,,,,,0.05,0.1,0.1,1.35,1.11,2.5,1.7,0,3.55,0,4.8,4.8,3.1,0.83,0.83,0.02,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1,1,1,1,0,0.5,0,FR.Roof.Isol12cm032+10cm038_typ.01,FR.Ceiling.Isol22cm032_typ.01,FR.Wall.ITI11cm030_typ.01,FR.Wall.ITI11cm030_typ.01,0,FR.Floor.Isol7cm024_typ.01,0,FR.Window.Subst_Uw1.4_typ.02,FR.Window.Subst_Uw1.4_typ.02,FR.Door.Subst_Ud2.0-typ.01,5.4513097,6.875,3.6666667,3.6666667,0,2.9166667,0,0.71428573,0.71428573,0.5,0.63,0.63,0.1,0.22,0.11,0.11,0,0.07,0,0,0,0,0,0,0,0,,Add,,Add,,Add,,Add,,0,,Add,,0,,Replace,,Replace,,Replace,1,1,1,1,0,1,0,1,1,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
93,FR.N.TH.01.Gen.ReEx.001.003,0,0,2014-05-30,,Typology,FR,3,Refurbishment,FR.N.TH.01.Gen.ReEx.001,"Complead refurbishment, advanced solutions","Rénovation compléte, niveau performant",FR.N.TH.01.Gen,ReEx,TH,FR.01,0,1914,SingleFamily,0,0,0,143.9,0,143.9,0,1,3,,TR,,N,,-,,B_N2,28,South,45,0,-,0,,0,,0,0,51.1,34.7,69.2715,6.48,0,69.305,0,30.9385,1.2,4.3,1.2,0,15.8385,0,15.1,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,Medium,Minimal,FR.Roof.ReEx.01.01,FR.Ceiling.ReEx.01.01,FR.Wall.ReEx.01.04,FR.Wall.ReEx.01.02,0,FR.Floor.ReEx.01.02,0,FR.Window.ReEx.01.01,FR.Window.ReEx.01.01,FR.Door.ReEx.01.02,,,,,,,,0.05,0.1,0.05,1.35,1.11,2.5,1.7,0,3.55,0,4.8,4.8,3.1,0.83,0.83,0.02,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1,1,1,1,0,0.5,0,FR.Roof.Isol12cm032+18cm038_adv.01,FR.Ceiling.Isol30cm032_adv.01,FR.Wall.ITI12cm030_adv.01,FR.Wall.ITI12cm030_adv.01,0,FR.Floor.Isol7cm024_typ.01,0,FR.Window.Subst_Uw1.0_adv.01,FR.Window.Subst_Uw1.0_adv.01,"FR.Door.Subst_Ud1,5-adv.01",7.6008816,9.375,4,4,0,2.9166667,0,1,1,0.6666667,0.55,0.55,0.18,0.3,0.12,0.12,0,0.07,0,0,0,0,0,0,0,0,,Add,,Add,,Add,,Add,,0,,Add,,0,,Replace,,Replace,,Replace,1,1,1,1,0,1,0,1,1,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
94,FR.N.TH.02.Gen.ReEx.001.001,0,0,2014-03-05,,Typology,FR,1,Refurbishment,FR.N.TH.02.Gen.ReEx.001,Existing state of the buidling,Etat initial,FR.N.TH.02.Gen,ReEx,TH,FR.02,1915,1948,SingleFamily,397.99,128.3,0,0,0,87.7,0,1,2,,TR,,N,,-,,B_N2,45,South,45,0,-,0,,0,,0,0,48.2,28.7,78,61.4124,5.2,76.9,0,10.0676,0,6.52,0,0,10.0676,0,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,0,High,FR.Ceiling.ReEx.02.01,FR.Ceiling.ReEx.02.04,FR.Wall.ReEx.02.03,FR.Wall.ReEx.02.02,FR.Wall.ReEx.02.03,FR.Floor.ReEx.02.03,0,FR.Window.ReEx.01.01,0,FR.Door.ReEx.01.02,,,,,,,,0.1,0,0.4,2.42,3.6,0.63,2.1,0.63,1.9,0,4.8,0,3.1,0.83,0,0,0,0.06,0,0.06,0,0,0.3,0.3,0,0,0.3,0.3,0,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
95,FR.N.TH.02.Gen.ReEx.001.002,0,0,2014-05-30,,Typology,FR,2,Refurbishment,FR.N.TH.02.Gen.ReEx.001,"Complead refurbishment, standard solutions","Rénovation compléte, niveau standard",FR.N.TH.02.Gen,ReEx,TH,FR.02,1915,1948,SingleFamily,397.99,128.3,0,0,0,87.7,0,1,2,,TR,,N,,-,,B_N2,45,South,45,0,-,0,,0,,0,0,48.2,28.7,78,61.4124,5.2,76.9,0,10.0676,0,6.52,0,0,10.0676,0,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,High,Low,FR.Ceiling.ReEx.02.01,FR.Ceiling.ReEx.02.04,FR.Wall.ReEx.02.03,FR.Wall.ReEx.02.02,FR.Wall.ReEx.02.03,FR.Floor.ReEx.02.03,0,FR.Window.ReEx.01.01,0,FR.Door.ReEx.01.02,,,,,,,,0.1,0.15,0.1,2.42,3.6,0.63,2.1,0.63,1.9,0,4.8,0,3.1,0.83,0,0,0,0.06,0,0.06,0,0,0.3,0.3,0,0,0.3,0.3,0,1,1,1,1,1,0.5,0,FR.Ceiling.Isol22cm032_typ.01,FR.Ceiling.Isol22cm032_typ.01,FR.Wall.ITI11cm030_typ.01,FR.Wall.ITI11cm030_typ.01,FR.Wall.ITI11cm030_typ.01,0,0,FR.Window.Subst_Uw1.4_typ.02,0,FR.Door.Subst_Ud2.0-typ.01,6.875,6.875,3.6666667,3.6666667,3.6666667,0,0,0.71428573,0,0.5,0.63,0,0.22,0.22,0.11,0.11,0.11,0,0,0,0,0,0,0,0,0,,Add,,Add,,Add,,Add,,Add,,0,,0,,Replace,,0,,Replace,1,1,1,1,1,0,0,1,0,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
96,FR.N.TH.02.Gen.ReEx.001.003,0,0,2014-05-30,,Typology,FR,3,Refurbishment,FR.N.TH.02.Gen.ReEx.001,"Complead refurbishment, advanced solutions","Rénovation compléte, niveau performant",FR.N.TH.02.Gen,ReEx,TH,FR.02,1915,1948,SingleFamily,397.99,128.3,0,0,0,87.7,0,1,2,,TR,,N,,-,,B_N2,45,South,45,0,-,0,,0,,0,0,48.2,28.7,78,61.4124,5.2,76.9,0,10.0676,0,6.52,0,0,10.0676,0,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,Medium,Minimal,FR.Ceiling.ReEx.02.01,FR.Ceiling.ReEx.02.04,FR.Wall.ReEx.02.03,FR.Wall.ReEx.02.02,FR.Wall.ReEx.02.03,FR.Floor.ReEx.02.03,0,FR.Window.ReEx.01.01,0,FR.Door.ReEx.01.02,,,,,,,,0.1,0.1,0.05,2.42,3.6,0.63,2.1,0.63,1.9,0,4.8,0,3.1,0.83,0,0,0,0.06,0,0.06,0,0,0.3,0.3,0,0,0.3,0.3,0,1,1,1,1,1,0.5,0,FR.Ceiling.Isol30cm032_adv.01,FR.Ceiling.Isol30cm032_adv.01,FR.Wall.ITI12cm030_adv.01,FR.Wall.ITI12cm030_adv.01,FR.Wall.ITI12cm030_adv.01,FR.Floor.Isol7cm024_typ.01,0,FR.Window.Subst_Uw1.0_adv.01,0,"FR.Door.Subst_Ud1,5-adv.01",9.375,9.375,4,4,4,2.9166667,0,1,0,0.6666667,0.55,0,0.3,0.3,0.12,0.12,0.12,0.07,0,0,0,0,0,0,0,0,,Add,,Add,,Add,,Add,,Add,,Add,,0,,Replace,,0,,Replace,1,1,1,1,1,1,0,1,0,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
97,FR.N.TH.03.Gen.ReEx.001.001,0,0,2014-03-05,,Typology,FR,1,Refurbishment,FR.N.TH.03.Gen.ReEx.001,Existing state of the buidling,Etat initial,FR.N.TH.03.Gen,ReEx,TH,FR.03,1949,1967,SingleFamily,266,95,0,0,0,79.2,0,1,2,,TR,,N,,-,,B_N1,24.8,-,0,24.8,-,0,,0,,0,0,54.23,0,74.73,22.5,23.3,50.57,9.65,6.48,10.16,0,0,6.48,0,10.16,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,0,Low,FR.Ceiling.ReEx.02.02,0,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Window.ReEx.06.01,FR.Window.ReEx.06.01,FR.Door.ReEx.02.01,,,,,,,,0.1,0,0.1,1.45,0,2.6,2.6,2.6,2.4,2.4,2.6,2.6,5.6,0.76,0.76,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,1,0,1,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
98,FR.N.TH.03.Gen.ReEx.001.002,0,0,2014-05-30,,Typology,FR,2,Refurbishment,FR.N.TH.03.Gen.ReEx.001,"Complead refurbishment, standard solutions","Rénovation compléte, niveau standard",FR.N.TH.03.Gen,ReEx,TH,FR.03,1949,1967,SingleFamily,266,95,0,0,0,79.2,0,1,2,,TR,,N,,-,,B_N1,24.8,-,0,24.8,-,0,,0,,0,0,54.23,0,74.73,22.5,23.3,50.57,9.65,6.48,10.16,0,0,6.48,0,10.16,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,Low,Low,FR.Ceiling.ReEx.02.02,0,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Window.ReEx.06.01,FR.Window.ReEx.06.01,FR.Door.ReEx.02.01,,,,,,,,0.1,0.05,0.1,1.45,0,2.6,2.6,2.6,2.4,2.4,2.6,2.6,5.6,0.76,0.76,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,1,0,1,1,1,0.5,1,FR.Ceiling.Isol22cm032_typ.01,0,FR.Wall.ITE12cm032_typ.01,FR.Wall.ITE12cm032_typ.01,FR.Wall.ITE12cm032_typ.01,FR.Floor.Isol7cm024_typ.01,FR.Floor.Isol7cm024_typ.01,FR.Window.Subst_Uw1.4_typ.02,FR.Window.Subst_Uw1.4_typ.02,FR.Door.Subst_Ud2.0-typ.01,6.875,0,3.75,3.75,3.75,2.9166667,2.9166667,0.71428573,0.71428573,0.5,0.63,0.63,0.22,0,0.12,0.12,0.12,0.07,0.07,0,0,0,0,0,0,0,,Add,,0,,Add,,Add,,Add,,Add,,0,,Replace,,Replace,,Replace,1,0,1,1,1,1,0,1,1,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
99,FR.N.TH.03.Gen.ReEx.001.003,0,0,2014-05-30,,Typology,FR,3,Refurbishment,FR.N.TH.03.Gen.ReEx.001,"Complead refurbishment, advanced solutions","Rénovation compléte, niveau performant",FR.N.TH.03.Gen,ReEx,TH,FR.03,1949,1967,SingleFamily,266,95,0,0,0,79.2,0,1,2,,TR,,N,,-,,B_N1,24.8,-,0,24.8,-,0,,0,,0,0,54.23,0,74.73,22.5,23.3,50.57,9.65,6.48,10.16,0,0,6.48,0,10.16,0,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Medium,VeryLow,Minimal,FR.Ceiling.ReEx.02.02,0,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Wall.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Floor.ReEx.03.01,FR.Window.ReEx.06.01,FR.Window.ReEx.06.01,FR.Door.ReEx.02.01,,,,,,,,0.1,0.02,0.05,1.45,0,2.6,2.6,2.6,2.4,2.4,2.6,2.6,5.6,0.76,0.76,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,1,0,1,1,1,0.5,1,FR.Ceiling.Isol30cm032_adv.01,0,FR.Wall.ITE16cm032_adv.01,FR.Wall.ITE16cm032_adv.01,FR.Wall.ITE16cm032_adv.01,FR.Floor.Isol10cm024_adv.01,FR.Floor.Isol10cm024_adv.01,FR.Window.Subst_Uw1.0_adv.01,FR.Window.Subst_Uw1.0_adv.01,"FR.Door.Subst_Ud1,5-adv.01",9.375,0,5,5,5,4.1666665,4.1666665,1,1,0.6666667,0.55,0.55,0.3,0,0.16,0.16,0.16,0.1,0.1,0,0,0,0,0,0,0,,Add,,0,,Add,,Add,,Add,,Add,,0,,Replace,,Replace,,Replace,1,0,1,1,1,1,0,1,1,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
100,FR.N.TH.04.Gen.ReEx.001.001,0,0,2014-03-05,,Typology,FR,1,Refurbishment,FR.N.TH.04.Gen.ReEx.001,Existing state of the buidling,Etat initial,FR.N.TH.04.Gen,ReEx,TH,FR.04,1968,1974,SingleFamily,525,126,0,0,0,105,0,1,2,,FR,,-,,-,,B_N2,21,South,45,0,-,0,,0,,0,0,63,0,49,0,0,63,0,20.56,0,2.42,0,0,12.15,0,8.41,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,0,Low,FR.Roof.ReEx.04.01,0,FR.Wall.ReEx.04.03,0,0,FR.Floor.ReEx.02.04,0,FR.Window.ReEx.06.01,0,FR.Door.ReEx.01.02,,,,,,,,0.05,0,0.1,3,0,2.8,0,0,2.5,0,2.6,0,3.1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
101,FR.N.TH.04.Gen.ReEx.001.002,0,0,2014-05-30,,Typology,FR,2,Refurbishment,FR.N.TH.04.Gen.ReEx.001,"Complead refurbishment, standard solutions","Rénovation compléte, niveau standard",FR.N.TH.04.Gen,ReEx,TH,FR.04,1968,1974,SingleFamily,525,126,0,0,0,105,0,1,2,,FR,,-,,-,,B_N2,21,South,45,0,-,0,,0,,0,0,63,0,49,0,0,63,0,20.56,0,2.42,0,0,12.15,0,8.41,,Manual,1,0.8,1.25,0.9,1.3,0.67,1.5,Low,Low,Low,FR.Roof.ReEx.04.01,0,FR.Wall.ReEx.04.03,0,0,FR.Floor.ReEx.02.04,0,FR.Window.ReEx.06.01,0,FR.Door.ReEx.01.02,,,,,,,,0.05,0.05,0.1,3,0,2.8,0,0,2.5,0,2.6,0,3.1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,FR.Roof.Isol10cm024_typ.01,0,FR.Wall.ITE12cm032_typ.01,0,0,FR.Floor.Isol7cm024_typ.01,0,FR.Window.Subst_Uw1.4_typ.02,0,FR.Door.Subst_Ud2.0-typ.01,4.1666665,0,3.75,0,0,2.9166667,0,0.71428573,0,0.5,0.63,0,0.1,0,0.12,0,0,0.07,0,0,0,0,0,0,0,0,,Add,,0,,Add,,0,,0,,Add,,0,,Replace,,0,,Replace,1,0,1,0,0,1,0,1,0,1,FR.N,National,208.66667,12,7.1,419,265,423,265,160,EU.SUH,20,0.9,0.8,0.4,2.5,3,10,0.8,0.6,0.3,0.9,45
